id;id_provincia;nombre
86035141;22;QUITA PUNCO
86035140;22;PUESTO DE LOS MARCOS
86035139;22;PALMITA DE GEREZ
86035138;22;NUEVA LUJAN
86035137;22;NUEVA LIBANO
86035136;22;MISTOLITO
86035135;22;LOS HERRERAS
86035134;22;LOS DIAZ
86035133;22;LOS ALDERETES
86035132;22;LOS ACOSTA
86035130;22;LA QUISCA
86035128;22;EL AIBE
86035127;22;COLONIA GAMARA
86035126;22;CHAUPI POZO
86035125;22;VACA MUERTA
86035122;22;TRAMO 26
86035118;22;TRAMO 16
86035113;22;TABLA REDONDA
86035110;22;SIMBOL CAÑADA
86035109;22;SEÑORA PUJIO
86035089;22;PAMPA MAYO
86035088;22;PALOS QUEMADOS
86035086;22;PALMARES
86035082;22;NEGRA MUERTA
86035080;22;MONTE BELLO
86035077;22;LOS SORIA
86035076;22;LOS QUIROGA
86035075;22;LOS GOMEZ
86035074;22;LOS GALLARDO
86035050;22;JUMIALITO
86035049;22;JUMI POZO
86035047;22;HUYAMAMPA
86035043;22;ESQUINA POZO
86035039;22;EL POLEAR
86035038;22;EL OJO DE AGUA
86035037;22;EL FAVORITO
86035030;22;CUYOJ
86035025;22;COLONIA MARIA LUISA
86035021;22;CLODOMIRA
86035015;22;CAÑADA ESCOBAR
86035008;22;ARDILES
86035007;22;ANTAJE
86035006;22;ALTO POZO
86028103;22;PUNTA ISLA
86028102;22;KILOMETRO13
86028101;22;HURMANITA ESTANCIA
86028100;22;COLONIA ISLA
86028099;22;YACASNIOJ
86028098;22;VILLA MAILIN
86028094;22;TOTORA
86028093;22;TORO PAN
86028089;22;TALA POZO
86028088;22;TALA ATUN
86028072;22;SAN ANTONIO DE COPO
86028069;22;RINCON DE ESPERANZA
86028066;22;REAL SAYANA
86028065;22;PUNTA POZO
86028064;22;PUNTA CORRAL
86028062;22;PUENTE NEGRO
86028059;22;PERCAS
86028054;22;NOVILLO POZO
86028051;22;NAVICHA
86028048;22;MANCAPA
86028045;22;LUGONES
86028040;22;LAGO MUYOJ
86028033;22;GRAMILLA
86028027;22;EL BRACHO
86028023;22;COLONIA LIBANESA
86028018;22;COLONIA DORA
86028017;22;COLONIA ALCIRA
86028006;22;CALOJ
86028004;22;BREAYOJ
86028003;22;BLANCA POZO
86021068;22;TULUM TULUM
86021067;22;TASIGASTA
86021065;22;SIMBOL POZO
86021064;22;LOS TOLOZOS
86021063;22;LOS PERALTAS
86021062;22;HOYOS
86021061;22;COLLERA HUARCANA
86021060;22;CODO VIEJO
86021059;22;LOMITAS
86021057;22;YACU CHIRI
86021056;22;VILLA ATAMISQUI
86021042;22;SAN DIONISIO
86021032;22;PALOMA
86021028;22;MEDELLIN
86021022;22;JUANILLO
86021017;22;GUANACO SOMBRIANA
86021015;22;ESTACION ATAMISQUI
86021012;22;EL HOYON
86021006;22;CHILCA LA LOMA
86021003;22;BREA LOMA
86021001;22;ANCOCHA
86014176;22;EL MORADITO
86014175;22;CHAÑARITO
86014172;22;JUMIAL GRANDE
86014170;22;INGRATA NORTE
86014169;22;ESTEROS
86014168;22;EL YUNCHANCITO
86014166;22;EL FISCO/LOTE48
86014165;22;EL FISCO/LOTE 46
86014163;22;AGUSTINA LIBARONA
86014160;22;VILLA PALMAR
86014157;22;TORO POZO
86014152;22;TACANITAS
86014128;22;SACHAYOJ
86014123;22;RANCHITOS
86014120;22;POZO SALADO
86014119;22;POZO MUERTO
86014107;22;MONTE RICO
86014102;22;MILAGROS
86014099;22;MANINIOJ
86014088;22;LAS CARPAS
86014057;22;HUACHANA
86014055;22;ESTECO
86014054;22;ESTACION EL SETENTA/EL 70
86014048;22;EL SIMBOL
86014042;22;EL MAJAN
86014035;22;EL CORRIDO
86014030;22;EL AIBAL
86014029;22;DONADEU
86014023;22;CORONEL MANUEL L. RICO
86014016;22;CAMPO LA FLOR/CAMPO LAS FLORES
86014014;22;CAMPO GALLO
86014004;22;ANCA OVERA
86007044;22;PINTO
86007042;22;LAS PROMESAS
86007032;22;MALBRAN
86007026;22;LA PROVIDENCIA
86007008;22;COLONIA HERMELINDA
86007006;22;CASARES
86007003;22;CAMPO CONTARDI
86007001;22;ARGENTINA
82133095;21;KILOMETRO 302
82133079;21;DESVIO KM 213
82133067;21;EL HISTORICO
82133059;21;EL 17
82133058;21;FORTIN CHARRUA
82133053;21;VERA
82133052;21;TOBA
82133050;21;SANTA FELICIA
82133047;21;POZO DE LOS INDIOS
82133044;21;PARAJE 29
82133043;21;OGILVIE
82133040;21;MARGARITA
82133036;21;LOS AMORES
82133029;21;LA GALLARETA
82133024;21;INTIYACO
82133023;21;GUAYCURU
82133022;21;GOLONDRINA
82133021;21;GARABATO
82133018;21;FORTIN CHILCAS
82133016;21;ESTACION SANTA LUCIA
82133010;21;ESPIN
82133008;21;FORTIN OLMOS
82133006;21;COLMENA
82133003;21;CAÑADA OMBU
82133001;21;CALCHAQUI
82126047;21;COLONIA LAS YERBAS
82126026;21;WILDERMUTH
82126025;21;TRAILL
82126022;21;SAN MARTIN DE LAS ESCOBAS
82126020;21;PIAMONTE
82126019;21;SASTRE
82126018;21;MARIA SUSANA
82126017;21;LOS CARDOS
82126016;21;LAS PETACAS
82126013;21;LANDETA
82126012;21;ESTACION KILOMETRO 465
82126007;21;CRISPI
82126005;21;CAÑADA ROSQUIN
82126003;21;CASAS
82126002;21;CARLOS PELLEGRINI
82119025;21;TIMBUES
82119023;21;VILLA MUGUETA
82119018;21;VICENTE A.ECHEVERRIA
82119016;21;SAN JERONIMO SUD
82119015;21;ROLDAN
82119014;21;RICARDONE
82119012;21;PUERTO GENERAL SAN MARTIN
82119011;21;PUJATO
82119010;21;MAIZALES
82119009;21;LUIS PALACIOS
82119007;21;FUENTES
82119004;21;CORONEL ARNOLD
82119003;21;CARCARAÑA
82119002;21;CAPITAN BERMUDEZ
82119001;21;ALDAO
82112074;21;VERA MUJICA
82112052;21;VIDELA
82112051;21;VERA Y PINTADO
82112048;21;SILVA
82112043;21;SAN MARTIN NORTE
82112037;21;RAMAYON
82112036;21;PEDRO GOMEZ CELLO
82112032;21;NARE
82112031;21;MIGUEL ESCALADA
82112029;21;MARCELINO ESCALADA
82112022;21;LA PENCA Y CARAGUATA
82112019;21;LA NEGRA
82112014;21;LA CAMILA
82112013;21;GOBERNADOR CRESPO
82112011;21;ESTHER
82112004;21;COLONIA LA BLANCA
82112002;21;CAYASTACITO
82112001;21;ANGELONI
82105030;21;SAN GENARO
82105029;21;SAN FABIAN
82105028;21;SAN EUGENIO
82105026;21;PUERTO ARAGON
82105022;21;MONJE
82105021;21;MACIEL
82105018;21;LARRECHEA
82105016;21;IRIGOYEN
82105015;21;GESSLER
82105014;21;GALVEZ
82105013;21;GABOTO
82105012;21;DIAZ
82105011;21;DESVIO ARIJON
82105009;21;CORONDA
82105008;21;CENTENO
82105007;21;CASALEGNO
82105006;21;CAMPO PIAGGIO
82105001;21;AROCENA
82098028;21;EL GUSANO
82098021;21;PAJARO BLANCO
82098014;21;ROMANG
82098012;21;LOS CORRALITOS
82098011;21;LA BRAVA
82098010;21;FRANCESA
82098008;21;COSTA DEL TOBA
82098007;21;COLONIA TERESA
82098005;21;COLONIA LA MARIA
82098003;21;COLONIA DURAN
82098002;21;CACIQUE ARIACAIQUIN
82098001;21;ALEJANDRA
82091105;21;COLONIA WAVELBERG
82091049;21;ÑANDUCITA
82091046;21;VILLA SARALEGUI
82091045;21;SUARDI
82091043;21;SANTURCE
82091041;21;SAN GUILLERMO
82091039;21;PORTUGALETE
82091036;21;PALACIOS
82091034;21;MONTE OSCURIDAD
82091033;21;MONIGOTES
82091032;21;MOISES VILLE
82091031;21;MARIA EUGENIA
82091030;21;LAS PALMERAS
82091029;21;LAS AVISPAS
82091027;21;LA RUBIA
82091024;21;LA CABRAL
82091022;21;HUANQUEROS
82091021;21;HERSILIA
82091020;21;ESTACION RINCON DEL QUEBRACHO
82091019;21;DOS ROSAS Y LA LEGUA
82091017;21;CURUPAYTI
82091016;21;CONSTANZA
82091015;21;COLONIA ROSA
82091014;21;COLONIA RIPAMONTI
82091013;21;COLONIA LA CLARA
82091012;21;COLONIA BOSSI
82091010;21;COLONIA ANA
82091009;21;CERES
82091008;21;CAPIVARA
82091006;21;ARRUFO
82091004;21;AMBROSETTI
82091003;21;AGUARA GRANDE
82084043;21;VILLA GOBERNADOR GALVEZ
82084041;21;SOLDINI
82084039;21;ROSARIO
82084037;21;PUEBLO URANGA
82084035;21;PUEBLO MUÑOZ
82084034;21;PUEBLO ESTHER
82084033;21;PIÑERO
82084032;21;PEREZ
82084031;21;ZAVALLA
82084026;21;IBARLUCEA
82084025;21;GRANADERO BAIGORRIA
82084024;21;GENERAL LAGOS
82084023;21;FUNES
82084022;21;FIGHIERA
82084013;21;CORONEL RODOLFO S. DOMINGUEZ
82084012;21;CORONEL BOGADO
82084009;21;CARMEN DEL SAUCE
82084006;21;ARMINDA
82084003;21;ALVAREZ
82084002;21;ALBARELLOS
82084001;21;ACEBAL
82077077;21;FORTIN 6
82077075;21;EL CACIQUE
82077045;21;COLONIA LA HIEDRA
82077043;21;COLONIA EL AMARGO
82077030;21;PADRE P. ITURRALDE
82077021;21;VILLA MINETTI
82077020;21;TOSTADO
82077019;21;SANTA MARGARITA
82077017;21;POZO BORRADO
82077014;21;MONTEFIORE
82077013;21;LOGROÑO
82077009;21;GREGORIA PEREZ DE DENIS
82077008;21;GATO COLORADO
82077007;21;FORTIN ATAHUALPA
82077006;21;ESTEBAN RAMS
82077002;21;CAMPO GARAY
82077001;21;ANTONIO PINI
82070069;21;SAN WENDELINO
82070064;21;COLONIA PUJOL
82070061;21;COLONIA NUEVA NORTE
82070060;21;COLONIA NUEVA CENTRO
82070049;21;SOUTOMAYOR
82070046;21;SANTA MARIA NORTE
82070045;21;SANTA MARIA CENTRO
82070044;21;SANTA CLARA DE BUENA VISTA
82070043;21;SAN MARIANO
82070041;21;SAN JERONIMO NORTE
82070040;21;SAN JERONIMO DEL SAUCE
82070039;21;SAN CARLOS SUD
82070038;21;SAN CARLOS NORTE
82070037;21;SAN CARLOS CENTRO
82070035;21;SA PEREYRA
82070033;21;PUJATO NORTE
82070032;21;PROVIDENCIA
82070031;21;PROGRESO
82070030;21;PLAZA MATILDE
82070026;21;NUEVO TORINO
82070024;21;MATILDE
82070023;21;MARIA LUISA
82070021;21;LA PELADA
82070020;21;JACINTO L. ARAUZ
82070017;21;HUMBOLDT
82070016;21;HIPATIA
82070015;21;GRUTLY NORTE
82070014;21;GRUTLY
82070013;21;FRANK
82070012;21;FELICIA
82070010;21;EMPALME SAN CARLOS
82070009;21;ELISA
82070006;21;CULULU
82070005;21;CORONEL RODRIGUEZ
82070003;21;CAVOUR
82063038;21;SAN JOSE DEL RINCON
82063035;21;COLASTINE SUR -L.G.
82063034;21;COLASTINE NORTE L.G.
82063033;21;CAMPO ANDINO
82063028;21;VILLA LAURA
82063026;21;SAUCE VIEJO
82063024;21;SANTA FE
82063021;21;RINCON POTREROS
82063016;21;NELSON
82063015;21;MONTE VERA
82063014;21;MANUCHO
82063013;21;LLAMBI CAMPBELL
82063010;21;IRIONDO
82063009;21;EMILIA
82063007;21;CANDIOTI
82063006;21;CABAL
82063004;21;ARROYO LEYES
82063003;21;ARROYO AGUIAR
82063001;21;ANGEL GALLARDO
82056050;21;VILLA LA RIVERA (PUEBLO ANDINO)
82056024;21;VILLA ELOISA
82056023;21;TOTORAS
82056022;21;SERODINO
82056021;21;SAN RICARDO
82056020;21;SAN ESTANISLAO
82056019;21;SALTO GRANDE
82056017;21;OLIVEROS
82056015;21;LUCIO V. LOPEZ
82056013;21;LARGUIA
82056011;21;PUEBLO ANDINO
82056009;21;CORREA
82056007;21;COLONIA MEDICI
82056006;21;CLASSON
82056005;21;CAÑADA DE GOMEZ
82056004;21;CARRIZALES
82056003;21;BUSTINZA
82049095;21;RAMAL SAN JUAN
82049091;21;COLONIA LA CELIA
82049089;21;LAS AMINTAS
82049070;21;VICTOR MANUEL 2
82049059;21;COLONIA SAN MANUEL
82049057;21;VILLA OCAMPO
82049053;21;TACUARENDI
82049052;21;SAN ANTONIO DE OBLIGADO
82049051;21;RECONQUISTA
82049050;21;PUERTO RECONQUISTA
82049047;21;VILLA ANA
82049046;21;NICANOR E. MOLINAS
82049045;21;MOUSSY
82049042;21;MALABRIGO
82049041;21;LOS LAURELES
82049036;21;LANTERI
82049035;21;LA SARITA
82049034;21;LA RESERVA
82049033;21;LA POTASA
82049032;21;LA LOLA
82049026;21;INGENIERO CHANOURDIE
82049025;21;GUASUNCHO
82049024;21;GUADALUPE NORTE
82049023;21;FLORENCIA
82049022;21;FLOR DE ORO
82049021;21;ESTACION KILOMETRO 41
82049017;21;EL SOMBRERITO-ESTACION PAUL GROUSSAC
82049016;21;EL RICARDITO
82049015;21;EL RABON
82049014;21;EL CARMEN DE AVELLANEDA
82049013;21;EL ARAZA
82049004;21;BERNA
82042053;21;SANTA EMILIA
82042051;21;WHEELWRIGHT
82042049;21;VILLA CAÑAS
82042048;21;VENADO TUERTO
82042047;21;TEODELINA
82042044;21;SANCTI SPIRITU
82042040;21;SAN FRANCISCO DE SANTA FE
82042037;21;RUFINO
82042035;21;MURPHY
82042034;21;MIGUEL TORRES
82042032;21;MELINCUE
82042031;21;MARIA TERESA
82042030;21;MAGGIOLO
82042029;21;LAZZARINO
82042028;21;LABORDEBOY
82042026;21;LA CHISPA
82042025;21;HUGHES
82042024;21;FIRMAT
82042015;21;ELORTONDO
82042013;21;DIEGO DE ALVEAR
82042010;21;CHRISTOPHERSEN
82042009;21;CHOVET
82042008;21;CHAPUY
82042007;21;CAÑADA DEL UCLE
82042006;21;CARRERAS
82042005;21;CARMEN
82042003;21;CAFFERATA
82042002;21;AMENABAR
82042001;21;AARON CASTELLANOS
82035013;21;SANTA ROSA DE CALCHINES
82035012;21;SALADERO MARIANO CABAL
82035010;21;LOS ZAPALLOS
82035007;21;HELVECIA
82035006;21;EL LAUREL
82035004;21;COLONIA SAN JOAQUIN
82035003;21;COLONIA MASCIAS
82035002;21;CAYASTA
82035001;21;CAMPO DEL MEDIO
82028027;21;MORANTE
82028025;21;VILLA CONSTITUCION
82028024;21;THEOBALD
82028023;21;STEPHENSON
82028022;21;SARGENTO CABRAL
82028020;21;RUEDA
82028019;21;PEYRANO
82028018;21;PAVON ARRIBA
82028013;21;JUNCAL
82028012;21;JUAN B. MOLINA
82028011;21;GODOY
82028010;21;GENERAL GELLY
82028007;21;EMPALME VILLA CONSTITUCION
82028005;21;CEPEDA
82028004;21;CAÑADA RICA
82028003;21;BOMBAL
82028001;21;ALCORTA
82021088;21;COLONIA REINA MARGARITA
82021077;21;EUSEBIA
82021075;21;EST. JOSEFINA
82021072;21;COLONIA MAHUA
82021071;21;COLONIA FIDELA
82021070;21;COLONIA ALDAO
82021069;21;CLUCELLAS
82021064;21;ZENON PEREYRA
82021063;21;VIRGINIA
82021060;21;VILA
82021059;21;TACURALES
82021058;21;TACURAL
82021057;21;SUSANA
82021056;21;SUNCHALES
82021054;21;SANTA CLARA DE SAGUIER
82021050;21;SAGUIER
82021049;21;RAMONA
82021048;21;RAFAELA
82021047;21;PUEBLO MARINI
82021046;21;PRESIDENTE ROCA
82021044;21;NUEVA LEHMANN
82021041;21;MARIA JUANA
82021039;21;LOS SEMBRADOS
82021037;21;LEHMANN
82021036;21;JOSEFINA
82021035;21;JOSE M. ESTRADA
82021034;21;HUMBERTO PRIMO
82021033;21;HUGENTOBLER
82021032;21;GARIBALDI
82021031;21;GALISTEO
82021028;21;EUSTOLIA
82021025;21;ESTACION KILOMETRO 501
82021023;21;ESTACION CLUCELLAS
82021022;21;ESMERALDA
82021020;21;EGUSQUIZA
82021018;21;CORONEL FRAGA
82021017;21;COLONIA RAQUEL
82021016;21;COLONIA MARGARITA
82021014;21;COLONIA CELLO
82021013;21;COLONIA BIGAND
82021012;21;COLONIA BICHA
82021010;21;CAPILLA FASSI
82021007;21;BELLA ITALIA
82021006;21;BAUER Y SIGEL
82021004;21;AURELIA
82021003;21;ATALIVA
82021002;21;ANGELICA
82014018;21;SANFORD
82014017;21;SAN JOSE DE LA ESQUINA
82014016;21;VILLADA
82014015;21;LOS QUIRQUINCHOS
82014014;21;LOS NOGALES
82014012;21;HANSEN
82014011;21;GODEKEN
82014008;21;CHAÑAR LADEADO
82014007;21;CHABAS
82014006;21;CASILDA
82014005;21;BIGAND
82014004;21;BERAVEBU
82014002;21;ARTEAGA
82014001;21;AREQUITO
82007011;21;TORTUGAS
82007009;21;MONTES DE OCA
82007007;21;LAS PAREJAS
82007005;21;ITURRASPE
82007002;21;BOUQUET
82007001;21;ARMSTRONG
78049041;20;LAGO POSADAS
78049034;20;GOBERNADOR GREGORES
78049001;20;BAJO CARACOLES
78042033;20;PUERTO SAN JULIAN
78035040;20;PERITO MORENO
78035037;20;LOS ANTIGUOS
78028084;20;TRES LAGOS
78028007;20;EL CHALTEN
78028005;20;EL CALAFATE
78021080;20;YACIMIENTOS RIO TURBIO
78021079;20;ROSPENTEK
78021078;20;RIO GALLEGOS
78021068;20;JULIA DUFOUR
78021063;20;FUENTES DEL COYLE
78021041;20;ESTANCIA LAS VEGAS
78021029;20;ESTANCIA GLENCROSS
78021025;20;ESTANCIA EL CONDOR
78021016;20;ESTANCIA CAMASU AIKE
78021001;20;28 DE NOVIEMBRE
78014091;20;TELLIER
78014088;20;PUERTO DESEADO
78014086;20;PICO TRUNCADO
78014074;20;KOLUEL KAIKE
78014073;20;JARAMILLO
78014071;20;FITZ ROY
78014008;20;CAÑADON SECO
78014007;20;CALETA OLIVIA
78007046;20;PUERTO SANTA CRUZ
78007039;20;ESTANCIA SAN RAMON
78007001;20;COMANDANTE LUIS PIEDRABUENA
74063064;19;PLANTA DE SANDIA
74063063;19;LA TOTORA
74063061;19;VILLA DE PRAGA
74063055;19;RINCON DEL CARMEN
74063053;19;PUERTA COLORADA
74063049;19;PIEDRA ANCHA
74063048;19;PASO GRANDE
74063038;19;LOS COMEDEROS
74063031;19;LAS AGUADAS
74063030;19;LAGUNAS LARGAS
74063029;19;LA VERTIENTE
74063023;19;LA COCHA
74063014;19;EL PARAGUAY
74063004;19;CASA DE LOS TIGRES
74063003;19;CABEZA DE NOVILLO
74063002;19;BARRANCA ALTA
74056062;19;CHARLONE
74056060;19;ZANJITAS
74056059;19;VARELA
74056050;19;SALINAS DEL BEBEDERO
74056049;19;QUEBRADA DE LOS CONDORES
74056047;19;POZO DEL CARRIL
74056046;19;POTRERO DE LOS FUNES
74056041;19;LOS PUQUIOS
74056038;19;LOS ALGARROBOS BLANCOS
74056029;19;JUANA KOSLAY
74056028;19;JUAN W. GEZ
74056027;19;JARILLA
74056018;19;EL CHARABON
74056014;19;DANIEL DONOVAN
74056012;19;CHOSMES
74056008;19;CAZADOR
74056006;19;BEAZLEY
74056005;19;BALDE
74056003;19;ALTO PENCOSO
74056002;19;ALTO PELADO
74049053;19;PIEDRA BLANCA
74049049;19;CERRITO BLANCO
74049048;19;AGUADA DE LA ANIMAS
74049046;19;SANTA ROSA DEL CONLARA
74049036;19;OJO DEL RIO
74049030;19;LOS LOBOS
74049027;19;LOS CAJONES
74049024;19;LAS PALOMAS
74049022;19;LAFINUR
74049017;19;LA CHILCA
74049013;19;EL DURAZNITO
74049008;19;CERRO DE ORO
74049007;19;CAÑADA LA NEGRA
74049002;19;BALDE DE ESCUDERO
74049001;19;BAJO DE VELIZ
74042035;19;UNION
74042030;19;NUEVA GALIA
74042027;19;NAVIA
74042026;19;NAHUEL MAPA
74042025;19;MARTIN DE LOYOLA
74042021;19;LA MAROMA
74042017;19;FORTIN EL PATRIA
74042005;19;BATAVIA
74042003;19;BAGUAL
74042002;19;ARIZONA
74042001;19;ANCHORENA
74035037;19;LA RIVERA
74035034;19;DIQUE VULPIANI
74035031;19;VILLA SALLES
74035030;19;VILLA REYNOLDS
74035026;19;SAN JOSE DEL MORRO
74035025;19;RIO QUINTO
74035020;19;LIBORIO LUNA
74035019;19;LAVAISSE
74035016;19;LA PUNILLA
74035013;19;LA ANGELINA
74035011;19;JUSTO DARACT
74035010;19;JUAN LLERENA
74035009;19;JUAN JORBA
74035004;19;CORONEL ALZOGARAY
74028050;19;COLONIA ZUBELZU
74028049;19;VILLA LARCA
74028048;19;VILLA DEL CARMEN
74028046;19;TILISARAO
74028045;19;SANTA MARTINA
74028039;19;RENCA
74028035;19;PAPAGAYOS
74028031;19;NASCHEL
74028012;19;EL RECUERDO
74028011;19;EL CHURRASCO
74028004;19;CONCARAN
74021056;19;ESTANCIA GRANDE
74021055;19;SAN JOSE DE LOS CHAÑARES
74021054;19;VALLE DE PANCANTA
74021046;19;PIEDRA BOLA
74021043;19;PAMPA DEL TAMBOREO
74021033;19;LAS BARRANQUITAS
74021030;19;LA PETRA
74021026;19;INTIHUASI
74021025;19;FRAGA
74021023;19;ELEODORO LOBOS
74021022;19;EL TRAPICHE
74021009;19;CIENAGA DE INTIHUASI
74021008;19;CERROS LARGOS
74021001;19;BALDE DE LA ISLA
74014066;19;CIUDAD DE LA PUNTA
74014065;19;SUYUQUE NUEVO
74014060;19;VILLA GENERAL ROCA
74014059;19;VILLA DE LA QUEBRADA
74014058;19;TORO NEGRO
74014056;19;SANTA ROSA DEL GIGANTE
74014048;19;REPRESA DEL CARMEN
74014047;19;POZO DEL TALA
74014046;19;POZO CAVADO
74014045;19;NOGOLI
74014043;19;NARANJO ESQUINO
74014028;19;HUALTARAN
74014004;19;BELLA ESTANCIA
74007081;19;LOS QUEMADOS
74007078;19;LA BOTIJA
74007071;19;SANTA ROSA DE CATANTAL
74007068;19;SAN FRANCISCO DEL MONTE DE ORO
74007067;19;RODEO DE CADENAS
74007066;19;RIO JUAN GOMEZ
74007065;19;QUINES
74007051;19;LOMAS BLANCAS
74007047;19;LAS CHIMBAS
74007036;19;LA AVENENCIA
74007032;19;EL SEÑUELO
74007020;19;EL CALDEN
74007009;19;BALZORA
74007005;19;BALDE RETAMO
74007004;19;BALDE DE QUINES
74007001;19;BALDE DE AZCURRA
70133006;18;ZONDA ARRIBA
70133005;18;ZONDA VIEJO
70133004;18;VILLA BASILIO NIEVAS
70126017;18;LA CHIMBERA
70126015;18;POZO DEL SALADO
70126014;18;LAS CASUARINAS
70126013;18;DIVISORIA
70126009;18;TUPELI
70126007;18;LA TRANCA
70126006;18;ESTACION PUNTA DEL AGUA
70126004;18;ESTACION ALGARROBO VERDE
70126003;18;EL ENCON
70119024;18;COLONIA LOS VALECIANOS
70119022;18;SIERRAS DE CHAVEZ
70119021;18;AGUA CERCADA
70119020;18;VILLA SAN AGUSTIN
70119019;18;USNO
70119014;18;LOS BALDECITOS
70119007;18;CHUCUMA
70119006;18;BALDES DEL SUR
70119005;18;BALDES DEL ROSARIO
70119004;18;BALDES DEL NORTE
70119002;18;BALDES DE LA CHILCA
70119001;18;ASTICA
70112007;18;VILLA AURORA
70112006;18;VILLA IBAÑEZ
70112002;18;DIQUE ULLUM
70105019;18;VILLA MEDIA AGUA
70105017;18;PUNTA DEL MEDANO
70105016;18;PEDERNAL
70105014;18;LOS BERROS
70105013;18;LAS LAGUNAS
70105011;18;GUANACACHE
70105010;18;ESTACION RETAMITO
70105008;18;ESTACION COCHAGUAL
70105003;18;COLONIA FISCAL
70105002;18;CIENAGUITA
70098016;18;VILLA DON ARTURO
70098015;18;PAJAS BRAVAS
70098012;18;ALTO DE SIERRA
70098009;18;BARRIO BERMEJITO
70098007;18;LA LEGUA
70098006;18;COLONIA RICHET ZAPATA
70098005;18;LAS PIEDRITAS
70098001;18;COLONIA GUTIERREZ
70091012;18;VILLA ALEM
70091002;18;DOS ACEQUIAS
70084013;18;VILLA RODRIGUEZ PINTO
70084010;18;VILLA NUEVA ARGENTINA
70084008;18;LA BEBIDA
70084006;18;MARQUESADO
70077017;18;BARRIO BUENAVENTURA LUNA
70077014;18;VILLA ROJAS
70077011;18;VILLA SAN DAMIAN
70077010;18;VILLA KRAUSE
70077009;18;LOS CORREDORES
70077008;18;VILLA BOLAÑOS
70077001;18;COLONIA MEDANO DE ORO
70070024;18;CAMPO DE BATALLA
70070023;18;COLONIA RODAS
70070021;18;LA CALLECITA
70070020;18;EL ABANICO
70070018;18;VILLA NACUSI
70070016;18;VILLA PAOLINI
70070015;18;SEGUNDO CUARTEL
70070014;18;VILLA AEROPUERTO
70070012;18;VILLA ABERASTAIN
70070011;18;QUINTO CUARTEL
70070007;18;ESTACION LA RINCONADA
70070002;18;CARPINTERIA
70063007;18;LA MAJADITA
70063006;18;RINCON CERCADO
70056039;18;VILLA MERCEDES
70056037;18;SAN ROQUE-ESTACION LOS DIAGUITAS
70056036;18;SAN JOSE DE JACHAL
70056029;18;PAMPA DEL CHAÑAR
70056026;18;NIQUIVIL
70056025;18;MOGNA
70056021;18;HUERTA DE HUACHI
70056010;18;EL FICAL
70056009;18;DIQUE PACHIMOCO
70056003;18;BOCA DE LA QUEBRADA
70049032;18;BAUCHACETA
70049031;18;ZONDA
70049030;18;TUDCUM
70049021;18;MALIMAN DE ABAJO
70049013;18;IGLESIA
70049009;18;COLANGÜIL
70049002;18;ANGUALASTO
70042015;18;VILLA PAULA ALBARRACIN DE SARMIENTO
70042013;18;VILLA OBRERA
70042011;18;VILLA MARIANO MORENO
70042006;18;BARRIO PARQUE IDUSTRIAL
70042005;18;VILLA OBSERVATORIO
70042003;18;EL MOGOTE
70035027;18;LOTEOS DE ALVAREZ
70035023;18;LAS CHACRAS MARAYES
70035020;18;LAS LIEBRES
70035019;18;VILLA INDEPENDENCIA
70035018;18;VALLECITO
70035017;18;POZO DE LOS ALGARROBOS
70035016;18;PIE DE PALO
70035014;18;MARAYES
70035002;18;CAUCETE
70035001;18;BERMEJO
70028007;18;VILLA AMERICA
70028006;18;VILLA DEL CARRIL
70028005;18;TRINIDAD
70021018;18;VILLA CORRAL
70021017;18;TAMBERIAS
70021016;18;SOROCAYENSE
70021014;18;PUCHUZUN
70021010;18;HILARIO
70021005;18;CALINGASTA
70021003;18;BARREAL
70021001;18;ALCAPARROSA
70014009;18;EL PLUMERILLO
70014006;18;VILLA DEL SALVADOR
70014002;18;EL BOSQUE
70007016;18;ALBARDON
70007015;18;OBISPO ZAPATA
70007014;18;VILLA SAN MIGUEL
70007013;18;TIERRA ADENTRO
70007011;18;EL TOPON
70007007;18;VILLA GENERAL SAN MARTIN
70007001;18;CAMPO AFUERA
66161161;17;VIZCACHANI
66161160;17;SAN JOSE DE AGUILAR
66161159;17;SAN F. DE TUCTUCA
66161158;17;PUCALLPA
66161157;17;PAPA ACHACRA
66161156;17;KELLOTICAR
66161155;17;ABRA DE SAN ANTONIO
66161147;17;TRIGO HUAICO
66161140;17;SANTA VICTORIA
66161138;17;SANTA CRUZ DE AGUILAR
66161136;17;SAN MARCOS
66161131;17;RODEO PAMPA
66161112;17;PUNCO VIZCANA
66161106;17;POSCAYA
66161094;17;NAZARENO
66161084;17;MECOYITA
66161081;17;LIZOITE
66161078;17;LIPEO
66161071;17;LA MISION
66161051;17;EL MOLINO DE CUESTA AZUL
66161048;17;EL CONDADO
66161044;17;CUESTA AZUL
66161029;17;CAMPO LA PAZ
66161019;17;BARITU
66161017;17;BACOYA
66161015;17;ARAZAY
66161007;17;ACOYTE
66161006;17;ABRA DE SANTA CRUZ
66154162;17;EL ARREMO
66154129;17;PUCARA
66154122;17;PAYOGASTILLA
66154120;17;PAMPA LLANA
66154102;17;LOS CARDONES
66154099;17;LAS VIÑAS
66154082;17;LA CABAÑA
66154074;17;ISONZA
66154009;17;ANIMANA
66154007;17;ANGASTACO
66154005;17;AMBLAYO
66147185;17;POTRERO DE URIBURU
66147184;17;SANTA ROSA DE TASTIL
